query_id,sql_text,num_tables,num_joins,num_where,num_agg,num_group_by,num_order_by,rows_scanned,rows_returned,cpu_time_ms,io_read_mb,io_write_mb,concurrent_queries,hour_of_day,day_of_week,energy_joules,timestamp
1050,SELECT * FROM inventory JOIN products ON 1=1 JOIN orders ON 1=1 WHERE col = val,2,2,1,1,0,0,45293,2460,104.45537212877372,6.803935965963711,0.24627461105029305,1,2,3,5.064359975046456,2024-01-03 08:03:36.618883986
1051,SELECT * FROM inventory JOIN customers ON 1=1 JOIN orders ON 1=1 JOIN products ON 1=1 WHERE col = val,3,0,1,1,0,0,54859,1578,72.88471233167297,9.948048400983176,2.9627640285060965,9,18,2,0.0,2024-01-03 08:04:18.467902308
1052,SELECT * FROM orders JOIN customers ON 1=1 JOIN sales ON 1=1 WHERE col = val WHERE col = val,2,1,2,1,2,2,12335,104,39.162760257523814,2.5672429779333776,0.6262103587365434,5,21,3,0.0,2024-01-03 08:06:54.702200196
1053,SELECT * FROM customers WHERE col = val,0,1,1,1,1,1,17747,1396,22.822791656530004,4.2480146650536055,0.7794896732287714,3,10,0,4.162687555900949,2024-01-03 08:07:17.269524978
1054,SELECT * FROM sales JOIN customers ON 1=1 JOIN orders ON 1=1 WHERE col = val WHERE col = val,2,3,2,0,0,0,409528,1976,1034.4652121101137,58.645175760541115,0.08483759271022012,7,2,4,139.3845195860502,2024-01-03 08:07:41.416069122
1055,SELECT * FROM inventory JOIN customers ON 1=1 JOIN orders ON 1=1 WHERE col = val,2,1,1,2,0,1,239980,1644,489.1826563702393,33.935617014745546,3.751863210444907,5,12,6,89.10152542507959,2024-01-03 08:09:22.224187242
1056,SELECT * FROM orders JOIN customers ON 1=1 JOIN sales ON 1=1 JOIN products ON 1=1 WHERE col = val,3,0,1,0,1,2,11382,343,0.0,2.633748679422583,0.3640042780609574,3,23,3,9.551266805013668,2024-01-03 08:11:48.894695250
1057,SELECT * FROM customers JOIN orders ON 1=1 WHERE col = val WHERE col = val,1,2,2,0,0,1,754511,43550,1499.618964776753,91.21550283025049,0.376300675663807,6,16,3,222.9349394832929,2024-01-03 08:12:30.727632348
1058,SELECT * FROM sales WHERE col = val,0,0,1,1,1,0,7337,728,0.0,2.009552814284164,0.8581332617228182,4,7,0,2.7057941571957356,2024-01-03 08:12:41.035561482
1059,SELECT * FROM products JOIN inventory ON 1=1 WHERE col = val,1,0,1,0,0,2,52729,525,57.20548789633285,6.917996888424476,0.7291639460945267,4,22,2,5.113670651883705,2024-01-03 08:13:56.111701368
1060,SELECT * FROM orders JOIN products ON 1=1 JOIN customers ON 1=1 JOIN inventory ON 1=1 WHERE col = val WHERE col = val WHERE col = val,3,2,3,1,2,0,404060,19331,941.5333414479413,65.65135921267103,0.2268416215127382,5,0,6,148.38598879856394,2024-01-03 08:14:40.658664534
1061,SELECT * FROM customers JOIN inventory ON 1=1 WHERE col = val,1,1,1,0,1,0,10659,645,25.057038535362256,1.7706427332101282,1.4265051600912533,4,6,6,0.3834639607363455,2024-01-03 08:14:57.377137590
1062,SELECT * FROM products JOIN sales ON 1=1 WHERE col = val WHERE col = val WHERE col = val,1,1,3,1,0,0,7303,602,0.0,3.7159923156973726,0.19286296089469834,2,4,3,0.0,2024-01-03 08:20:11.433240870
1063,SELECT * FROM products JOIN customers ON 1=1 JOIN orders ON 1=1 WHERE col = val,2,1,1,2,0,0,82754,5732,196.58205083518672,16.056908485508345,0.32987627140999237,1,3,2,23.278959868486655,2024-01-03 08:22:49.659847464
1064,SELECT * FROM inventory JOIN customers ON 1=1 JOIN orders ON 1=1 JOIN products ON 1=1 JOIN sales ON 1=1 WHERE col = val WHERE col = val,5,2,2,1,0,2,55408,4486,128.55454599455132,18.414412220408423,0.01248580178329268,3,19,4,33.35106143998439,2024-01-03 08:26:40.310205756
1065,SELECT * FROM customers JOIN sales ON 1=1 JOIN products ON 1=1 JOIN inventory ON 1=1 JOIN orders ON 1=1,4,1,0,0,0,1,27490,1449,56.68399771457667,7.050563687642249,0.009940268026672281,2,17,4,8.401345088234466,2024-01-03 08:30:58.404899988
1066,SELECT * FROM orders JOIN products ON 1=1 JOIN customers ON 1=1 WHERE col = val,2,0,1,2,0,1,4326,190,5.527254916045271,1.4513985165632128,0.8401331524745645,6,3,1,5.532156143860157,2024-01-03 08:31:27.754376838
1067,SELECT * FROM inventory JOIN customers ON 1=1 JOIN sales ON 1=1 WHERE col = val WHERE col = val,2,0,2,0,0,0,254170,15823,252.88287017813425,37.6130897301101,0.10104080297242898,3,13,2,44.60742097612163,2024-01-03 08:32:24.217374258
1068,SELECT * FROM inventory JOIN customers ON 1=1 JOIN sales ON 1=1 JOIN products ON 1=1 JOIN orders ON 1=1 WHERE col = val,5,1,1,0,0,2,77105,6953,111.89879323761082,20.47094556546464,0.11906628851998965,2,9,2,44.28456832014325,2024-01-03 08:32:34.497025356
1069,SELECT * FROM customers JOIN sales ON 1=1,1,2,0,0,1,0,111212,6176,243.08057513296052,14.929507553453103,2.2084472629672276,2,8,3,54.624254715219145,2024-01-03 08:39:09.505279122
1070,SELECT * FROM products JOIN sales ON 1=1 JOIN customers ON 1=1 WHERE col = val WHERE col = val,2,0,2,2,0,0,202319,12332,337.5886762946605,31.67678830683523,3.9742624250285346,5,18,5,54.61679873171682,2024-01-03 08:43:50.937239568
1071,SELECT * FROM orders JOIN customers ON 1=1 WHERE col = val WHERE col = val,1,0,2,0,1,0,2275,78,1.6917466333724414,0.39126606590903346,0.19463853746785,2,6,5,0.0,2024-01-03 08:44:49.221170358
1072,SELECT * FROM inventory JOIN sales ON 1=1 JOIN customers ON 1=1 JOIN orders ON 1=1 WHERE col = val WHERE col = val WHERE col = val,3,2,3,1,1,0,72026,4322,162.44790812086381,13.812433023582322,0.4203114684761063,7,16,5,24.134181319216577,2024-01-03 08:45:56.062679028
1073,SELECT * FROM orders WHERE col = val,0,2,1,0,2,0,3853,243,15.15608242244189,0.798656790919745,0.1727250676386888,4,7,5,36.57136919650192,2024-01-03 08:48:34.425657996
1074,SELECT * FROM sales WHERE col = val,0,3,1,0,1,2,135841,10268,320.9670935974996,18.393896395164965,1.069515405926907,6,0,6,47.81046364427931,2024-01-03 08:51:17.779313922
1075,SELECT * FROM products JOIN inventory ON 1=1 JOIN customers ON 1=1 WHERE col = val WHERE col = val,2,1,2,2,2,0,315419,18182,640.6433929757138,47.36488508886988,0.15518669749250363,2,0,0,78.04573910898382,2024-01-03 08:57:25.684636884
1076,SELECT * FROM inventory JOIN products ON 1=1 WHERE col = val WHERE col = val,1,0,2,1,2,2,26970,554,24.70179119458901,6.405182031839244,0.8772768305108108,6,13,0,1.9037110517957165,2024-01-03 08:57:31.086391530
1077,SELECT * FROM customers JOIN inventory ON 1=1 WHERE col = val WHERE col = val,1,1,2,1,0,0,33760,1978,64.52477954083702,4.69022498650823,0.20616662864332386,11,16,4,2.450479626690923,2024-01-03 09:05:14.731478478
1078,SELECT * FROM orders JOIN inventory ON 1=1 JOIN products ON 1=1 WHERE col = val WHERE col = val,2,0,2,0,0,0,83409,2543,94.02306069462438,13.414853124942836,0.7097251767377691,8,15,5,31.17697374454454,2024-01-03 09:11:20.046690204
1079,SELECT * FROM customers JOIN sales ON 1=1 WHERE col = val WHERE col = val WHERE col = val,1,1,3,1,0,0,80949,780,133.26560942207232,10.38490513046671,0.9979340045590538,4,20,2,9.470422889489964,2024-01-03 09:13:27.379018338
1080,SELECT * FROM customers JOIN sales ON 1=1 JOIN orders ON 1=1 WHERE col = val WHERE col = val WHERE col = val,2,2,3,2,0,2,36360,3007,109.91905756531797,7.591495679431826,0.7361512444282368,4,11,4,29.52081698267872,2024-01-03 09:13:49.506410346
1081,SELECT * FROM products JOIN inventory ON 1=1 JOIN customers ON 1=1 WHERE col = val,2,0,1,0,0,0,95465,719,90.10296771260843,14.394784228364934,0.05163082978726509,4,18,2,7.6863440943282875,2024-01-03 09:16:43.878978432
1082,SELECT * FROM inventory JOIN sales ON 1=1 JOIN customers ON 1=1 JOIN orders ON 1=1 WHERE col = val,3,3,1,1,1,0,40217,2555,116.87432932196023,8.44204683551677,1.4584727295848274,9,2,2,14.703052174451193,2024-01-03 09:19:38.204128572
1083,SELECT * FROM orders JOIN products ON 1=1 JOIN sales ON 1=1 JOIN inventory ON 1=1 WHERE col = val WHERE col = val WHERE col = val,3,0,3,2,0,0,66256,6550,100.61316465085017,12.672509021281455,0.12024805092759772,4,1,4,10.274613089359843,2024-01-03 09:19:55.040850024
1084,SELECT * FROM inventory JOIN orders ON 1=1 WHERE col = val WHERE col = val WHERE col = val,1,2,3,2,0,0,7050,68,17.16211958442403,3.5472621524115806,0.47977617333433814,8,15,2,0.0,2024-01-03 09:28:00.314751858
1085,SELECT * FROM sales JOIN products ON 1=1 WHERE col = val WHERE col = val,1,2,2,0,0,0,247738,5646,513.539218880626,31.311933405097843,0.1462771148519129,5,19,3,67.84278168640185,2024-01-03 09:30:58.149208902
1086,SELECT * FROM inventory JOIN sales ON 1=1 WHERE col = val WHERE col = val,1,3,2,1,2,0,13691,1044,32.97381979133334,4.041578422225243,0.8639946854312199,4,11,5,13.187715351943805,2024-01-03 09:33:18.928598268
1087,SELECT * FROM orders JOIN inventory ON 1=1 JOIN customers ON 1=1 WHERE col = val WHERE col = val WHERE col = val,2,0,3,1,0,1,60218,637,68.87007179177218,10.145039934033546,0.720997549265759,3,21,2,3.175011879678717,2024-01-03 09:35:54.348763578
1088,SELECT * FROM customers JOIN sales ON 1=1 JOIN inventory ON 1=1 WHERE col = val WHERE col = val,2,0,2,0,1,0,6500,542,13.166920924137054,1.4763574745889088,0.16407344316237882,4,13,1,3.740716001060264,2024-01-03 09:38:09.657002892
1089,SELECT * FROM orders JOIN products ON 1=1 WHERE col = val WHERE col = val,1,3,2,1,0,0,26051,26,82.68365905663104,5.558526225919452,0.5627773154895631,6,8,2,0.0,2024-01-03 09:38:26.990743764
1090,SELECT * FROM customers JOIN products ON 1=1 WHERE col = val WHERE col = val WHERE col = val,1,0,3,2,1,1,15232,1357,9.292936462635126,4.20239558777822,0.8600269123062674,4,13,0,1.4918374495422508,2024-01-03 09:42:49.476695670
1091,SELECT * FROM customers JOIN sales ON 1=1 JOIN products ON 1=1 JOIN orders ON 1=1 WHERE col = val,3,3,1,2,0,1,125352,954,392.2659708061409,20.53347624639514,1.2784236622469254,6,2,1,56.497521823789555,2024-01-03 09:42:50.281028112
1092,SELECT * FROM customers JOIN orders ON 1=1 WHERE col = val WHERE col = val WHERE col = val,1,3,3,2,0,0,485370,44788,1510.0139475253468,58.88922919369079,3.4276885338289684,6,17,3,192.7763568869018,2024-01-03 09:48:03.421975116
1093,SELECT * FROM inventory JOIN orders ON 1=1 JOIN sales ON 1=1 JOIN products ON 1=1 JOIN customers ON 1=1,5,2,0,0,2,1,18215,1577,53.881479854324354,4.5566533883672005,0.07653625822565058,5,4,6,31.50156670547726,2024-01-03 09:48:31.587574440
1094,SELECT * FROM orders JOIN products ON 1=1 JOIN customers ON 1=1 WHERE col = val WHERE col = val WHERE col = val,2,0,3,2,0,2,9529,518,11.222826168166801,2.782345082132747,1.2236391441375216,5,20,2,0.0,2024-01-03 09:49:38.074189590
1095,SELECT * FROM customers JOIN orders ON 1=1 JOIN products ON 1=1 JOIN sales ON 1=1 WHERE col = val,3,0,1,1,0,0,178135,13897,245.04413883270888,29.311426200170217,0.018550193193193596,8,8,4,31.794114434744884,2024-01-03 09:51:00.648482496
1096,SELECT * FROM products WHERE col = val WHERE col = val WHERE col = val WHERE col = val,0,1,4,0,0,1,12838,108,20.870397657473358,2.855250329896064,0.5990295465286523,6,13,4,8.470308703749353,2024-01-03 09:52:44.946095652
1097,SELECT * FROM sales JOIN customers ON 1=1 JOIN products ON 1=1 JOIN inventory ON 1=1 WHERE col = val WHERE col = val,3,0,2,1,1,1,1288131,18522,1671.5763431088772,207.2389872840154,1.0227460804131023,6,11,1,291.7386920059899,2024-01-03 09:54:38.265544806
1098,SELECT * FROM inventory WHERE col = val WHERE col = val WHERE col = val,0,1,3,2,2,1,7181,269,7.654897062545861,5.663294623213607,1.7763321210400347,4,6,6,0.0,2024-01-03 09:57:39.368861514
1099,SELECT * FROM orders JOIN sales ON 1=1 JOIN customers ON 1=1 JOIN products ON 1=1 JOIN inventory ON 1=1 WHERE col = val WHERE col = val,4,2,2,0,1,0,170152,9223,345.26901993867034,33.115053198210546,0.3221240122436257,6,15,3,30.786586227234828,2024-01-03 09:59:28.126148286
1100,SELECT * FROM orders JOIN inventory ON 1=1 WHERE col = val,1,0,1,2,0,2,2856,248,0.0,3.361958829396577,0.3102750411074067,0,16,2,10.027824913629036,2024-01-03 10:03:40.326969054
1101,SELECT * FROM products JOIN inventory ON 1=1 JOIN orders ON 1=1 WHERE col = val WHERE col = val,2,0,2,2,0,0,7665,419,1.3395522515961922,1.6884352776172218,0.8915311340812058,3,7,3,3.64203644439547,2024-01-03 10:04:01.805000772
1102,SELECT * FROM sales JOIN products ON 1=1 JOIN orders ON 1=1 JOIN inventory ON 1=1 WHERE col = val WHERE col = val WHERE col = val,3,1,3,0,0,2,11144,745,22.765887412234697,3.5188497126862184,0.011940460810511826,5,9,6,18.37953932366183,2024-01-03 10:05:09.371742048
1103,SELECT * FROM products JOIN orders ON 1=1 WHERE col = val WHERE col = val WHERE col = val,1,1,3,2,1,0,16174,1104,52.439055027009644,3.4283351488294116,0.7205312757035583,6,13,0,11.083313686354167,2024-01-03 10:06:00.261374160
1104,SELECT * FROM customers WHERE col = val,0,1,1,2,0,0,106802,9385,210.0971510772387,11.470024380086624,2.735573129808473,7,10,1,35.90131767728557,2024-01-03 10:07:07.812871866
1105,SELECT * FROM orders JOIN inventory ON 1=1 JOIN products ON 1=1 WHERE col = val,2,4,1,0,1,1,56110,4370,161.0059876871937,9.750473949323256,0.20668801263221356,3,6,0,34.17805500626817,2024-01-03 10:07:48.026863146
1106,SELECT * FROM customers JOIN orders ON 1=1 JOIN inventory ON 1=1 WHERE col = val,2,3,1,0,0,0,293032,28636,735.5098260243391,43.880962897384585,0.44794292043099215,5,20,1,112.6036508066972,2024-01-03 10:13:56.349022518
1107,SELECT * FROM orders JOIN sales ON 1=1 JOIN inventory ON 1=1 WHERE col = val WHERE col = val WHERE col = val WHERE col = val WHERE col = val WHERE col = val,2,2,6,0,0,0,192120,572,378.7142726955682,27.880735046133836,0.1513065494046274,9,4,4,60.36368766157348,2024-01-03 10:15:58.034321268
1108,SELECT * FROM products WHERE col = val WHERE col = val WHERE col = val,0,1,3,0,0,0,7963,171,0.0,3.6362858784326284,0.07206087518416593,4,1,5,4.00545632468995,2024-01-03 10:18:53.892493506
1109,SELECT * FROM sales JOIN customers ON 1=1 JOIN products ON 1=1 JOIN orders ON 1=1 WHERE col = val WHERE col = val,3,1,2,1,0,1,39398,3668,62.367462313728154,7.280729952274798,0.7358929481343608,3,18,3,6.934217033073807,2024-01-03 10:23:05.933172768
1110,SELECT * FROM orders JOIN sales ON 1=1 JOIN inventory ON 1=1 JOIN products ON 1=1 JOIN customers ON 1=1 WHERE col = val,5,1,1,0,1,0,331376,26321,501.96028555698956,71.2847331847587,0.018209688998662484,7,11,3,75.67898454832046,2024-01-03 10:24:11.541390504
1111,SELECT * FROM customers JOIN inventory ON 1=1,1,3,0,2,0,0,12840,352,37.003083625563775,3.9470582813399044,3.522631409859467,5,21,3,11.818371521693816,2024-01-03 10:30:23.492836632
1112,SELECT * FROM orders JOIN products ON 1=1 JOIN sales ON 1=1 WHERE col = val WHERE col = val,2,2,2,2,0,0,114657,11173,301.77813329033717,19.552043629823526,2.2520997466524264,3,16,6,37.98645229286668,2024-01-03 10:32:10.879029714
1113,SELECT * FROM inventory JOIN customers ON 1=1 JOIN sales ON 1=1,2,0,0,0,0,0,10392,905,0.0,2.0766647208849642,3.0874694872251336,4,16,0,13.517599326788622,2024-01-03 10:35:13.878468078
1114,SELECT * FROM products JOIN orders ON 1=1 JOIN customers ON 1=1 JOIN inventory ON 1=1 JOIN sales ON 1=1 WHERE col = val WHERE col = val,6,1,2,1,0,0,14247,105,29.004876878395155,3.620456549375357,4.988594332461026,4,10,2,10.50430447265104,2024-01-03 10:35:18.739023168
1115,SELECT * FROM sales JOIN customers ON 1=1,1,4,0,1,0,0,33806,2749,90.60917317835796,6.01395051577499,1.3055849647800233,4,21,2,16.477500236996185,2024-01-03 10:36:57.447992310
1116,SELECT * FROM products JOIN inventory ON 1=1 JOIN customers ON 1=1 WHERE col = val WHERE col = val,2,2,2,1,1,0,9180,722,28.927756035477366,2.530836700748278,1.4991985470383908,5,12,0,19.896297973865035,2024-01-03 10:37:59.980106898
1117,SELECT * FROM customers JOIN sales ON 1=1 WHERE col = val,1,1,1,0,0,1,227350,5204,354.70312702182514,29.38305330867002,0.37548511375710764,3,4,4,58.68480554296128,2024-01-03 10:38:06.405941628
1118,SELECT * FROM sales JOIN orders ON 1=1 WHERE col = val WHERE col = val,1,0,2,0,0,1,444,29,0.0,0.8408988062412465,0.12329787280116569,2,10,5,0.0,2024-01-03 10:39:24.186960708
1119,SELECT * FROM customers JOIN sales ON 1=1 JOIN inventory ON 1=1 WHERE col = val WHERE col = val WHERE col = val,2,0,3,0,1,0,81713,7930,75.99381440575777,13.728613926087217,0.8261935770892684,5,11,2,11.943863137980298,2024-01-03 10:44:52.297638198
1120,SELECT * FROM orders WHERE col = val WHERE col = val WHERE col = val,0,0,3,0,1,0,62042,4213,47.21786804261818,10.154793345759662,0.1571455631340598,7,3,4,0.0,2024-01-03 10:51:33.643371863
1121,SELECT * FROM customers JOIN inventory ON 1=1 JOIN sales ON 1=1 JOIN products ON 1=1 JOIN orders ON 1=1 WHERE col = val,4,1,1,2,0,0,24412,1991,52.18325038086462,5.82898682202905,1.574669159842717,5,23,3,27.467584163427233,2024-01-03 10:54:05.614811616
1122,SELECT * FROM orders JOIN sales ON 1=1 JOIN inventory ON 1=1 WHERE col = val WHERE col = val WHERE col = val,2,0,3,0,1,1,1860,20,3.3888287567149327,0.8548390365260901,0.6562932549884251,4,15,0,0.0,2024-01-03 11:06:22.322709510
1123,SELECT * FROM customers JOIN products ON 1=1 JOIN inventory ON 1=1 JOIN sales ON 1=1 WHERE col = val WHERE col = val,3,4,2,0,2,0,130758,9547,378.89418371210354,23.741593491310194,0.41539073266852256,5,4,3,52.61853659854678,2024-01-03 11:14:04.992493326
1124,SELECT * FROM customers JOIN orders ON 1=1 WHERE col = val WHERE col = val WHERE col = val,1,0,3,1,0,0,16895,359,16.174010537426135,3.5847575503473057,1.0868641202265754,6,9,3,2.168390397506105,2024-01-03 11:17:24.425060208
1125,SELECT * FROM sales JOIN orders ON 1=1 WHERE col = val,1,0,1,0,1,2,11238,91,22.004072851875097,2.0470248139727785,0.17329963278365496,4,18,4,0.0,2024-01-03 11:18:04.794445140
1126,SELECT * FROM customers JOIN products ON 1=1 JOIN inventory ON 1=1 JOIN sales ON 1=1 WHERE col = val,3,0,1,0,0,0,223478,12437,229.04182250093015,38.99297817210764,0.7146333772786265,6,10,2,54.65325230039211,2024-01-03 11:18:28.005831546
1127,SELECT * FROM sales JOIN customers ON 1=1 JOIN inventory ON 1=1 WHERE col = val WHERE col = val WHERE col = val,2,2,3,1,0,1,457871,34482,1055.059046409288,66.71614449143186,2.8743663699631496,2,19,0,165.0164562705738,2024-01-03 11:21:42.238991982
1128,SELECT * FROM inventory JOIN sales ON 1=1 JOIN products ON 1=1 WHERE col = val WHERE col = val,2,0,2,1,0,0,16428,905,32.33260071443629,4.068705950943208,0.6616594847909788,2,1,0,3.77665953150292,2024-01-03 11:23:16.385590050
1129,SELECT * FROM sales WHERE col = val WHERE col = val WHERE col = val WHERE col = val WHERE col = val,0,0,5,0,1,0,10337,963,28.391618685184806,1.2920149147595872,0.06447243406338522,6,17,1,4.085579145404989,2024-01-03 11:23:25.407777516
1130,SELECT * FROM sales JOIN customers ON 1=1 WHERE col = val WHERE col = val WHERE col = val WHERE col = val,1,1,4,0,1,0,672,46,2.388949263324494,1.2605281739638168,0.4834215160849234,4,0,5,0.0,2024-01-03 11:30:22.943232426
1131,SELECT * FROM sales JOIN inventory ON 1=1 JOIN customers ON 1=1 WHERE col = val,2,1,1,0,0,0,3600,45,8.471759117443618,2.203998762388982,0.20882925773913322,6,1,2,5.262646797144004,2024-01-03 11:30:32.381508251
1132,SELECT * FROM products WHERE col = val,0,1,1,1,0,0,9507,889,14.28426696224303,2.8579613699942663,0.543186231049672,6,20,3,0.0,2024-01-03 11:35:14.467146738
1133,SELECT * FROM orders JOIN inventory ON 1=1 JOIN sales ON 1=1 JOIN products ON 1=1 JOIN customers ON 1=1 WHERE col = val,4,1,1,1,0,0,243184,3923,439.43615789532964,44.38310065778191,0.16443271502627457,3,9,2,66.93737085904303,2024-01-03 11:37:35.565741948
1134,SELECT * FROM orders JOIN customers ON 1=1 JOIN products ON 1=1 JOIN sales ON 1=1 JOIN inventory ON 1=1,5,2,0,0,0,0,112797,8580,218.54231741192407,24.03509986519022,0.4914659120046047,7,0,4,36.06431868463576,2024-01-03 11:39:15.295779834
1135,SELECT * FROM sales WHERE col = val WHERE col = val,0,1,2,0,1,1,161545,2537,225.45921941996028,17.141747638621553,0.7738180104876966,8,4,0,50.82159526062618,2024-01-03 11:42:39.899784732
1136,SELECT * FROM sales WHERE col = val,0,0,1,1,0,1,68647,6855,97.22893370256837,7.529069520807146,1.4543160407857958,5,13,3,29.235791041628655,2024-01-03 11:44:38.868005118
1137,SELECT * FROM inventory JOIN sales ON 1=1 JOIN customers ON 1=1 JOIN products ON 1=1 JOIN orders ON 1=1,6,1,0,2,0,0,55129,1868,122.74552816442156,15.7977860318885,7.644710895804465,7,8,2,2.303192224160785,2024-01-03 11:47:20.025551328
1138,SELECT * FROM sales WHERE col = val WHERE col = val,0,1,2,2,0,1,38105,1908,80.72174392051222,4.600300605269419,0.3577605234210424,3,2,2,3.9609117152078097,2024-01-03 11:49:55.883804430
1139,SELECT * FROM orders JOIN sales ON 1=1 WHERE col = val WHERE col = val,1,2,2,0,2,0,98720,4661,198.7038539691918,18.860716673805133,1.2275326247256053,2,23,5,35.05579464777544,2024-01-03 11:52:41.377334424
1140,SELECT * FROM orders WHERE col = val WHERE col = val WHERE col = val WHERE col = val,0,1,4,1,1,0,26791,297,41.2607591236524,4.639783012809292,1.3190794196456954,5,17,4,0.0,2024-01-03 12:06:53.150594082
1141,SELECT * FROM inventory JOIN orders ON 1=1 JOIN products ON 1=1 JOIN customers ON 1=1 WHERE col = val,3,1,1,1,0,0,70889,3537,139.62877344281327,12.635465763686835,1.22924104848989,6,11,4,11.126850236586048,2024-01-03 12:07:55.584454344
1142,SELECT * FROM sales JOIN products ON 1=1 JOIN orders ON 1=1 WHERE col = val WHERE col = val,2,0,2,2,0,0,60640,958,84.87550902624281,10.539229104993614,1.7268733211717127,9,18,3,23.772248629088047,2024-01-03 12:09:01.715348340
1143,SELECT * FROM inventory JOIN sales ON 1=1 JOIN orders ON 1=1 JOIN products ON 1=1,3,2,0,2,0,0,69796,5611,195.5573435601028,13.295005446483563,1.159469673116997,5,7,3,26.271560996260483,2024-01-03 12:10:22.633501404
1144,SELECT * FROM sales JOIN products ON 1=1 JOIN customers ON 1=1 JOIN inventory ON 1=1 JOIN orders ON 1=1 WHERE col = val WHERE col = val,5,0,2,0,2,0,20696,1984,26.536287038386483,6.244651536123886,0.23793011649334964,4,0,1,20.128546773577686,2024-01-03 12:17:21.448987122
1145,SELECT * FROM inventory JOIN orders ON 1=1 JOIN customers ON 1=1 JOIN sales ON 1=1 JOIN products ON 1=1 WHERE col = val WHERE col = val,5,2,2,0,0,0,459240,37197,921.4006038005336,92.09937249097739,1.4353934931737968,3,2,0,135.77086614230498,2024-01-03 12:19:46.597385568
1146,SELECT * FROM sales JOIN products ON 1=1 JOIN inventory ON 1=1 WHERE col = val WHERE col = val,2,1,2,0,0,0,305259,13332,461.4002082294556,45.091844897624725,0.08189923024298201,5,16,1,83.30544000348243,2024-01-03 12:27:40.627049034
1147,SELECT * FROM orders JOIN inventory ON 1=1 JOIN customers ON 1=1 JOIN products ON 1=1 WHERE col = val WHERE col = val WHERE col = val,3,2,3,0,0,2,8274,10,26.68264930417891,3.104100543864842,0.09678151322190301,4,19,1,18.19689063280464,2024-01-03 12:31:55.663338042
1148,SELECT * FROM orders JOIN products ON 1=1 JOIN sales ON 1=1 JOIN customers ON 1=1 JOIN inventory ON 1=1 WHERE col = val WHERE col = val,6,0,2,2,0,0,2554,11,0.0,2.648964284201228,0.025283853352485723,3,7,2,0.43094609599797407,2024-01-03 12:32:47.747275212
1149,SELECT * FROM inventory JOIN sales ON 1=1 JOIN orders ON 1=1 JOIN customers ON 1=1 WHERE col = val,3,1,1,0,0,0,22721,1136,41.94006434530442,4.842687390351813,0.6723556201848965,5,14,2,16.82059597247472,2024-01-03 12:35:19.966707222
1150,SELECT * FROM orders JOIN inventory ON 1=1 JOIN products ON 1=1,2,3,0,0,0,0,15250,1041,34.132744876817924,5.216683051006445,1.122087657631458,4,18,3,8.275825339963717,2024-01-03 12:35:35.133764376
1151,SELECT * FROM products JOIN inventory ON 1=1 JOIN sales ON 1=1 JOIN customers ON 1=1 WHERE col = val WHERE col = val,3,0,2,2,0,0,3354,275,10.017434185448147,4.151256756140765,0.3087743912756147,2,10,2,9.273250932570612,2024-01-03 12:38:02.386994868
1152,SELECT * FROM products JOIN orders ON 1=1 WHERE col = val WHERE col = val,1,1,2,0,0,0,21296,1285,16.204694290335222,3.2610230420813706,0.017513164314430212,5,13,2,4.2734177980773165,2024-01-03 12:38:40.512212316
1153,SELECT * FROM inventory JOIN orders ON 1=1 WHERE col = val,1,1,1,0,0,0,299716,29328,442.82567486391366,37.09859966693596,0.13992570074420055,1,11,5,59.77497863139101,2024-01-03 12:40:15.884016786
1154,SELECT * FROM sales JOIN products ON 1=1 JOIN customers ON 1=1 JOIN orders ON 1=1 JOIN inventory ON 1=1,4,1,0,0,0,0,91837,4581,155.2994033691114,21.449125572214164,1.0756545366008483,2,13,6,31.40037833512988,2024-01-03 12:42:50.482668360
1155,SELECT * FROM customers WHERE col = val WHERE col = val WHERE col = val WHERE col = val,0,0,4,1,1,0,105354,6363,150.27819962243436,13.4390432115226,0.016315630481191824,8,4,0,13.869014188583328,2024-01-03 12:43:28.940403786
1156,SELECT * FROM customers JOIN orders ON 1=1 JOIN products ON 1=1 JOIN inventory ON 1=1 JOIN sales ON 1=1 WHERE col = val,6,1,1,0,0,0,416465,9903,641.18636706379,93.01668498306438,0.053323215910029344,3,23,2,112.14498235037968,2024-01-03 12:47:40.161624552
1157,SELECT * FROM inventory JOIN sales ON 1=1 JOIN customers ON 1=1 WHERE col = val,2,0,1,0,0,0,105069,3638,116.47615429900358,16.242209261401438,0.012652984145265236,6,21,4,22.876533569518315,2024-01-03 12:49:37.618837200
1158,SELECT * FROM products JOIN orders ON 1=1 JOIN customers ON 1=1 JOIN sales ON 1=1 WHERE col = val WHERE col = val,3,3,2,0,1,1,46414,3185,109.69349608662539,8.782855936735018,1.433669974109733,4,16,3,23.45795176647729,2024-01-03 12:55:49.960314840
1159,SELECT * FROM orders JOIN products ON 1=1 JOIN customers ON 1=1 WHERE col = val WHERE col = val,2,1,2,1,1,0,241411,14620,429.4435898957893,34.79759394693147,0.14560761867640912,3,7,0,58.316713943631434,2024-01-03 12:56:56.745330810
1160,SELECT * FROM customers,0,0,0,0,0,0,6645,249,16.53755532042995,2.7642484916786807,1.1533882937212192,4,16,5,0.0,2024-01-03 13:01:18.194198808
